"Time (s) Run #5","Angle (rad) Run #5","Angular Velocity (rad/s) Run #5","Angular Acceleration (rad/s²) Run #5","State Run #5"
1619.750,0.192,5.527,8.630,
1619.800,0.484,5.701,0.194,
1619.850,0.777,5.483,-6.545,
1619.900,1.043,4.974,-11.199,
1619.950,1.278,4.291,-13.963,
1620.000,1.475,3.534,-15.417,
1620.050,1.632,2.734,-16.241,
1620.100,1.750,1.905,-16.823,
1620.150,1.824,1.047,-17.259,
1620.200,1.854,0.175,-17.696,
1620.250,1.841,-0.713,-18.326,
1620.300,1.785,-1.644,-19.296,
1620.350,1.680,-2.633,-20.459,
1620.400,1.523,-3.694,-21.283,
1620.450,1.313,-4.800,-20.895,
1620.500,1.043,-5.861,-18.084,
1620.550,0.720,-6.734,-11.781,
1620.600,0.358,-7.185,-1.551,
1620.625,,,,1.00
1620.650,-0.022,-7.010,11.926,
1620.682,,,,0.00
1620.700,-0.371,-6.050,26.616,
1620.750,-0.654,-4.291,39.561,
1620.800,-0.825,-1.920,47.803,
1620.850,-0.855,0.727,49.596,
1620.900,-0.746,3.272,44.894,
1620.950,-0.515,5.396,35.052,
1621.000,-0.183,6.880,22.398,
1621.050,0.201,7.636,9.696,
1621.100,0.602,7.752,-0.679,
1621.150,0.990,7.432,-7.418,
1621.200,1.353,6.880,-10.375,
1621.250,1.680,6.283,-10.230,
1621.300,1.977,5.789,-8.048,
1621.350,2.251,5.454,-4.945,
1621.400,2.518,5.294,-1.745,
1621.450,2.775,5.294,1.067,
1621.500,3.041,5.425,3.054,
1621.550,3.316,5.643,3.685,
1621.600,3.604,5.861,2.327,
1621.650,3.905,5.963,-1.357,
1621.700,4.211,5.803,-7.078,
1621.750,4.499,5.294,-13.963,
1621.800,4.752,4.407,-20.799,
1621.850,4.952,3.171,-26.180,
1621.900,5.079,1.687,-28.652,
1621.904,,,,1.00
1621.950,5.123,0.160,-27.343,
1621.960,,,,0.00
1622.000,5.088,-1.178,-22.544,
1622.050,4.992,-2.167,-15.514,
1622.100,4.856,-2.749,-7.709,
1622.150,4.704,-2.923,-0.145,
1622.200,4.551,-2.734,6.448,
1622.250,4.420,-2.225,11.442,
1622.300,4.320,-1.513,14.350,
1622.350,4.267,-0.713,14.932,
1622.400,4.250,0.058,13.381,
1622.450,4.276,0.684,10.133,
1622.500,4.328,1.105,5.915,
1622.550,4.394,1.280,1.357,
1622.600,4.464,1.236,-3.151,
1622.650,4.525,0.960,-7.175,
1622.700,4.568,0.480,-10.133,
1622.750,4.577,-0.116,-11.442,
1622.800,4.555,-0.727,-11.102,
1622.850,4.503,-1.265,-9.454,
1622.900,4.424,-1.702,-6.836,
1622.950,4.328,-1.978,-3.491,
1623.000,4.219,-2.065,0.339,
1623.050,4.115,-1.949,4.315,
1623.100,4.019,-1.629,8.096,
1623.150,3.944,-1.120,11.296,
1623.192,,,,1.00
1623.200,3.901,-0.465,13.623,
1623.249,,,,0.00
1623.250,3.896,0.276,15.029,
1623.300,3.927,1.062,15.611,
1623.350,4.001,1.862,15.272,
1623.400,4.115,2.633,13.623,
1623.450,4.267,3.287,10.278,
1623.500,4.451,3.723,5.091,
1623.550,4.651,3.854,-1.697,
1623.600,4.848,3.592,-9.454,
1623.650,5.027,2.909,-17.114,
1623.700,5.153,1.833,-23.320,
1623.750,5.219,0.480,-26.956,
1623.800,5.205,-0.974,-27.440,
1623.850,5.118,-2.371,-24.919,
1623.900,4.961,-3.549,-20.023,
1623.950,4.752,-4.422,-13.623,
1624.000,4.507,-4.931,-6.739,
1624.050,4.246,-5.076,-0.436,
1624.100,3.988,-4.916,4.363,
1624.150,3.748,-4.567,7.369,
1624.200,3.530,-4.131,8.921,
1624.250,3.334,-3.651,9.599,
1624.300,3.163,-3.156,9.793,
1624.350,3.019,-2.662,9.793,
1624.400,2.897,-2.182,9.939,
1624.450,2.801,-1.687,10.472,
1624.485,,,,1.00
1624.500,2.727,-1.149,11.393,
1624.543,,,,0.00
1624.550,2.683,-0.553,12.460,
1624.600,2.670,0.102,13.623,
1624.650,2.692,0.800,15.126,
1624.700,2.749,1.585,17.162,
1624.750,2.845,2.502,19.586,
1624.800,2.993,3.549,21.817,
1624.850,3.198,4.712,22.980,
1624.900,3.460,5.920,21.865,
1624.950,3.792,7.025,17.017,
1625.000,4.176,7.796,7.466,
1625.050,4.590,7.941,-6.545,
1625.100,5.000,7.243,-23.174,
1625.150,5.349,5.614,-39.221,
1625.200,5.589,3.171,-51.196,
1625.250,5.685,0.247,-56.481,
1625.300,5.616,-2.749,-54.202,
1625.350,5.397,-5.411,-45.282,
1625.400,5.053,-7.432,-31.949,
1625.450,4.625,-8.654,-17.405,
1625.500,4.158,-9.090,-4.945,
1625.550,3.696,-8.974,3.103,
1625.600,3.255,-8.596,6.060,
1625.650,2.836,-8.218,4.703,
1625.700,2.439,-8.029,0.630,
1625.750,2.046,-8.130,-4.024,
1625.781,,,,1.00
1625.800,1.636,-8.494,-6.884,
1625.838,,,,0.00
1625.850,1.200,-8.959,-5.866,
1625.900,0.737,-9.265,0.339,
1625.950,0.257,-9.119,11.829,
1626.000,-0.201,-8.232,26.956,
1626.050,-0.598,-6.443,42.373,
1626.100,-0.877,-3.854,54.008,
1626.150,-0.999,-0.785,58.711,
1626.200,-0.956,2.313,55.317,
1626.250,-0.755,5.003,44.700,
1626.300,-0.428,6.952,29.428,
1626.350,-0.026,7.985,12.945,
1626.400,0.401,8.159,-1.454,
1626.450,0.812,7.679,-11.684,
1626.500,1.182,6.821,-17.308,
1626.550,1.497,5.818,-19.102,
1626.600,1.763,4.829,-18.423,
1626.650,1.977,3.942,-16.484,
1626.700,2.151,3.171,-14.108,
1626.750,2.291,2.531,-11.684,
1626.800,2.400,2.007,-9.260,
1626.850,2.487,1.600,-6.690,
1626.900,2.557,1.324,-3.782,
1626.950,2.614,1.207,-0.582,
1627.000,2.670,1.265,2.763,
1627.050,2.736,1.484,6.303,
1627.065,,,,1.00
1627.100,2.814,1.876,10.181,
1627.122,,,,0.00
1627.150,2.915,2.487,14.254,
1627.200,3.054,3.316,17.938,
1627.250,3.242,4.320,20.508,
1627.300,3.482,5.425,21.041,
1627.350,3.783,6.530,18.277,
1627.400,4.141,7.418,11.054,
1627.450,4.542,7.810,-0.873,
1627.500,4.948,7.461,-16.144,
1627.550,5.319,6.225,-32.143,
1627.600,5.603,4.160,-45.621,
1627.650,5.755,1.469,-53.669,
1627.700,5.760,-1.469,-54.687,
1627.750,5.603,-4.247,-48.772,
1627.800,5.315,-6.530,-37.622,
1627.850,4.926,-8.101,-23.853,
1627.900,4.477,-8.901,-10.472,
1627.950,4.010,-9.032,-0.339,
1628.000,3.560,-8.741,4.751,
1628.050,3.133,-8.363,4.703,
1628.100,2.731,-8.145,0.873,
1628.150,2.330,-8.218,-4.703,
1628.200,1.920,-8.625,-9.842,
1628.250,1.479,-9.294,-11.975,
1628.300,0.995,-10.021,-8.533,
1628.338,,,,1.00
1628.350,0.467,-10.414,1.939,
1628.394,,,,0.00
1628.400,-0.074,-10.065,18.617,
1628.450,-0.576,-8.668,38.203,
1628.500,-0.982,-6.181,55.996,
1628.550,-1.226,-2.836,67.486,
1628.600,-1.278,0.902,69.910,
1628.650,-1.130,4.494,62.880,
1628.700,-0.807,7.461,48.336,
1628.750,-0.349,9.468,30.010,
1628.800,0.179,10.428,12.460,
1628.850,0.724,10.530,-0.436,
1628.900,1.248,10.137,-6.739,
1628.950,1.741,9.628,-6.884,
1629.000,2.203,9.308,-3.103,
1629.050,2.657,9.294,1.406,
1629.100,3.124,9.541,3.442,
1629.150,3.608,9.817,0.582,
1629.200,4.115,9.817,-8.290,
1629.250,4.612,9.192,-22.204,
1629.300,5.066,7.679,-38.058,
1629.350,5.415,5.294,-51.536,
1629.400,5.616,2.298,-58.953,
1629.450,5.651,-0.887,-58.517,
1629.500,5.520,-3.825,-50.372,
1629.550,5.245,-6.138,-36.313,
1629.600,4.874,-7.563,-19.296,
1629.613,,,,1.00
1629.650,4.455,-8.043,-2.715,
1629.670,,,,0.00
1629.700,4.040,-7.709,10.666,
1629.750,3.665,-6.807,19.586,
1629.800,3.351,-5.600,24.289,
1629.850,3.102,-4.276,25.889,
1629.900,2.923,-2.953,25.598,
1629.950,2.810,-1.687,24.338,
1630.000,2.758,-0.509,22.786,
1630.050,2.762,0.582,21.380,
1630.100,2.819,1.614,20.314,
1630.150,2.923,2.603,19.490,
1630.200,3.081,3.563,18.471,
1630.250,3.281,4.480,16.629,
1630.300,3.530,5.280,13.235,
1630.350,3.818,5.876,7.660,
1630.400,4.128,6.138,-0.388,
1630.450,4.446,5.920,-10.569,
1630.500,4.743,5.120,-21.526,
1630.550,4.979,3.723,-31.125,
1630.600,5.131,1.876,-37.185,
1630.650,5.175,-0.175,-38.252,
1630.700,5.109,-2.138,-34.131,
1630.750,4.948,-3.738,-25.841,
1630.800,4.717,-4.800,-15.175,
1630.850,4.446,-5.265,-4.121,
1630.900,4.171,-5.163,5.818,
1630.929,,,,1.00
1630.950,3.914,-4.611,13.817,
1630.988,,,,0.00
1631.000,3.700,-3.709,19.683,
1631.050,3.534,-2.574,23.562,
1631.100,3.438,-1.294,25.647,
1631.150,3.403,0.044,26.374,
1631.200,3.443,1.367,26.180,
1631.250,3.543,2.676,25.210,
1631.300,3.709,3.927,22.883,
1631.350,3.940,5.047,18.084,
1631.400,4.224,5.861,9.939,
1631.450,4.542,6.167,-1.551,
1631.500,4.865,5.789,-15.029,
1631.550,5.149,4.654,-28.119,
1631.600,5.354,2.865,-38.252,
1631.650,5.450,0.654,-43.536,
1631.700,5.424,-1.687,-43.245,
1631.750,5.275,-3.854,-37.718,
1631.800,5.022,-5.600,-28.313,
1631.850,4.695,-6.749,-17.114,
1631.900,4.324,-7.287,-6.448,
1631.950,3.949,-7.301,1.794,
1632.000,3.582,-6.981,6.739,
1632.050,3.246,-6.516,8.387,
1632.100,2.932,-6.050,7.466,
1632.150,2.644,-5.716,4.897,
1632.200,2.369,-5.541,1.551,
1632.233,,,,1.00
1632.250,2.094,-5.556,-1.794,
1632.290,,,,0.00
1632.300,1.820,-5.745,-4.460,
1632.350,1.527,-6.050,-5.672,
1632.400,1.213,-6.385,-4.848,
1632.450,0.886,-6.618,-1.503,
1632.500,0.545,-6.632,4.654,
1632.550,0.209,-6.254,13.235,
1632.600,-0.100,-5.352,22.835,
1632.650,-0.345,-3.927,31.125,
1632.700,-0.506,-2.109,35.925,
1632.750,-0.563,-0.160,36.022,
1632.800,-0.515,1.658,31.464,
1632.850,-0.384,3.113,23.368,
1632.900,-0.188,4.058,13.187,
1632.950,0.044,4.451,2.473,
1633.000,0.275,4.276,-7.369,
1633.050,0.489,3.636,-15.272,
1633.100,0.650,2.662,-20.653,
1633.150,0.759,1.484,-23.562,
1633.200,0.803,0.233,-24.289,
1633.250,0.781,-1.004,-23.223,
1633.300,0.698,-2.138,-20.556,
1633.350,0.563,-3.113,-16.096,
1633.400,0.380,-3.825,-9.599,
1633.450,0.166,-4.145,-1.164,
1633.500,-0.052,-3.985,8.387,
1633.525,,,,1.00
1633.550,-0.249,-3.302,17.744,
1633.582,,,,0.00
1633.600,-0.401,-2.153,25.356,
1633.650,-0.476,-0.654,29.816,
1633.700,-0.471,0.974,30.446,
1633.750,-0.375,2.516,27.343,
1633.800,-0.209,3.811,21.332,
1633.850,0.017,4.712,13.575,
1633.900,0.279,5.178,5.478,
1633.950,0.550,5.221,-1.648,
1634.000,0.812,4.945,-7.078,
1634.050,1.052,4.451,-10.714,
1634.100,1.261,3.825,-12.993,
1634.150,1.436,3.127,-14.496,
1634.200,1.575,2.371,-15.659,
1634.250,1.676,1.556,-16.629,
1634.300,1.732,0.698,-17.502,
1634.350,1.745,-0.189,-18.471,
1634.400,1.715,-1.134,-19.683,
1634.450,1.636,-2.153,-21.041,
1634.500,1.501,-3.243,-22.108,
1634.550,1.313,-4.392,-22.204,
1634.600,1.065,-5.527,-20.265,
1634.650,0.755,-6.530,-15.029,
1634.700,0.401,-7.185,-5.672,
1634.750,0.017,-7.243,7.563,
1634.800,-0.353,-6.516,22.883,
1634.802,,,,1.00
1634.850,-0.663,-4.931,37.331,
1634.858,,,,0.00
1634.900,-0.873,-2.633,47.706,
1634.950,-0.942,0.073,51.681,
1635.000,-0.864,2.793,48.675,
1635.050,-0.650,5.149,39.852,
1635.100,-0.327,6.894,27.537,
1635.150,0.065,7.927,14.496,
1635.200,0.489,8.276,3.345,
1635.250,0.912,8.116,-4.024,
1635.300,1.309,7.709,-6.981,
1635.350,1.680,7.287,-6.254,
1635.400,2.033,7.010,-3.248,
1635.450,2.374,6.938,0.679,
1635.500,2.718,7.083,4.266,
1635.550,3.076,7.418,6.109,
1635.600,3.456,7.810,4.703,
1635.650,3.862,8.043,-0.921,
1635.700,4.276,7.869,-10.569,
1635.750,4.669,7.083,-22.689,
1635.800,5.009,5.600,-34.664,
1635.850,5.253,3.505,-43.488,
1635.900,5.371,1.047,-46.833,
1635.950,5.358,-1.411,-43.876,
1636.000,5.219,-3.534,-35.391,
1636.050,4.983,-5.076,-23.271,
1636.083,,,,1.00
1636.100,4.686,-5.905,-9.696,
1636.140,,,,0.00
1636.150,4.368,-6.021,3.248,
1636.200,4.062,-5.498,13.963,
1636.250,3.800,-4.509,21.574,
1636.300,3.604,-3.229,26.083,
1636.350,3.473,-1.818,28.119,
1636.400,3.421,-0.364,28.362,
1636.450,3.438,1.062,27.392,
1636.500,3.530,2.400,25.356,
1636.550,3.683,3.636,21.962,
1636.600,3.896,4.669,16.484,
1636.650,4.163,5.381,8.290,
1636.700,4.451,5.600,-2.424,
1636.750,4.743,5.192,-14.496,
1636.800,4.996,4.131,-25.889,
1636.850,5.175,2.502,-34.519,
1636.900,5.258,0.524,-38.882,
1636.950,5.232,-1.556,-38.300,
1637.000,5.096,-3.476,-32.967,
1637.050,4.869,-4.989,-23.998,
1637.100,4.577,-5.934,-13.381,
1637.150,4.254,-6.298,-3.297,
1637.200,3.931,-6.181,4.751,
1637.250,3.626,-5.730,10.327,
1637.300,3.351,-5.076,13.720,
1637.350,3.115,-4.305,15.466,
1637.364,,,,1.00
1637.400,2.919,-3.491,16.096,
1637.422,,,,0.00
1637.450,2.766,-2.676,16.144,
1637.500,2.653,-1.876,16.096,
1637.550,2.579,-1.076,16.144,
1637.600,2.544,-0.262,16.290,
1637.650,2.553,0.553,16.581,
1637.700,2.601,1.382,17.211,
1637.750,2.688,2.254,18.277,
1637.800,2.823,3.200,19.490,
1637.850,3.006,4.218,20.217,
1637.900,3.242,5.265,19.490,
1637.950,3.534,6.254,16.241,
1638.000,3.875,7.010,9.551,
1638.050,4.250,7.345,-0.921,
1638.100,4.629,7.039,-14.399,
1638.150,4.983,5.949,-28.749,
1638.200,5.253,4.087,-40.870,
1638.250,5.411,1.673,-47.997,
1638.300,5.428,-0.945,-48.675,
1638.350,5.310,-3.418,-43.051,
1638.400,5.070,-5.425,-32.483,
1638.450,4.743,-6.763,-19.247,
1638.500,4.368,-7.345,-6.060,
1638.550,3.984,-7.272,4.751,
1638.600,3.626,-6.734,11.975,
1638.647,,,,1.00
1638.650,3.303,-5.949,15.805,
1638.700,3.028,-5.076,17.162,
1638.705,,,,0.00
1638.750,2.797,-4.189,17.065,
1638.800,2.609,-3.345,16.193,
1638.850,2.465,-2.560,14.981,
1638.900,2.356,-1.847,13.769,
1638.950,2.282,-1.193,12.654,
1639.000,2.238,-0.582,11.539,
1639.050,2.225,-0.029,10.230,
1639.100,2.238,0.451,8.727,
1639.150,2.273,0.844,7.272,
1639.200,2.326,1.164,6.109,
1639.250,2.391,1.440,5.284,
1639.300,2.470,1.687,4.654,
1639.350,2.561,1.905,4.121,
1639.400,2.662,2.094,3.733,
1639.450,2.771,2.269,3.539,
1639.500,2.889,2.443,3.588,
1639.550,3.015,2.618,3.879,
1639.600,3.150,2.822,4.363,
1639.650,3.294,3.054,4.897,
1639.700,3.456,3.316,5.188,
1639.750,3.626,3.592,4.945,
1639.800,3.814,3.840,3.879,
1639.850,4.014,4.014,1.891,
1639.900,4.219,4.058,-0.970,
1639.944,,,,1.00
1639.950,4.424,3.942,-4.654,
1640.000,4.621,3.622,-8.969,
1640.002,,,,0.00
1640.050,4.795,3.054,-13.332,
1640.100,4.935,2.254,-16.775,
1640.150,5.027,1.309,-18.374,
1640.200,5.066,0.335,-17.793,
1640.250,5.057,-0.538,-15.369,
1640.300,5.005,-1.236,-11.829,
1640.350,4.926,-1.731,-7.951,
1640.400,4.826,-2.022,-4.218,
1640.450,4.717,-2.138,-0.921,
1640.500,4.608,-2.094,1.794,
1640.550,4.503,-1.934,3.782,
1640.600,4.411,-1.687,4.897,
1640.650,4.333,-1.411,5.188,
1640.700,4.272,-1.149,4.848,
1640.750,4.219,-0.916,4.218,
1640.800,4.180,-0.727,3.491,
1640.850,4.150,-0.567,2.860,
1640.900,4.123,-0.451,2.473,
1640.950,4.106,-0.335,2.327,
1641.000,4.088,-0.218,2.376,
1641.050,4.084,-0.102,2.570,
1641.100,4.080,0.029,3.054,
1641.150,4.084,0.189,3.830,
1641.200,4.097,0.407,4.751,
1641.250,4.123,0.669,5.624,
1641.260,,,,1.00
1641.300,4.163,0.974,6.254,
1641.318,,,,0.00
1641.350,4.219,1.309,6.497,
1641.400,4.294,1.644,6.109,
1641.450,4.385,1.949,4.897,
1641.500,4.490,2.167,2.715,
1641.550,4.608,2.254,-0.436,
1641.600,4.721,2.153,-4.315,
1641.650,4.830,1.833,-8.387,
1641.700,4.913,1.294,-11.829,
1641.750,4.965,0.596,-14.011,
1641.800,4.974,-0.160,-14.738,
1641.850,4.948,-0.916,-14.205,
1641.900,4.883,-1.614,-12.654,
1641.950,4.782,-2.211,-10.327,
1642.000,4.656,-2.662,-7.515,
1642.050,4.512,-2.967,-4.412,
1642.100,4.355,-3.113,-1.212,
1642.150,4.193,-3.083,1.794,
1642.200,4.040,-2.909,4.315,
1642.250,3.901,-2.633,6.400,
1642.300,3.774,-2.269,8.242,
1642.350,3.670,-1.804,9.890,
1642.400,3.591,-1.265,11.296,
1642.450,3.543,-0.669,12.508,
1642.500,3.521,-0.015,13.672,
1642.550,3.539,0.698,14.835,
1642.564,,,,1.00
1642.600,3.591,1.469,15.950,
1642.621,,,,0.00
1642.650,3.683,2.298,16.726,
1642.700,3.818,3.171,16.532,
1642.750,4.001,4.014,14.496,
1642.800,4.224,4.712,9.890,
1642.850,4.481,5.105,2.570,
1642.900,4.752,5.047,-6.787,
1642.950,5.005,4.451,-16.823,
1643.000,5.214,3.331,-25.792,
1643.050,5.354,1.774,-31.998,
1643.100,5.402,-0.015,-34.325,
1643.150,5.349,-1.804,-32.579,
1643.200,5.214,-3.389,-27.489,
1643.250,5.000,-4.625,-20.120,
1643.300,4.734,-5.440,-11.781,
1643.350,4.442,-5.789,-3.830,
1643.400,4.141,-5.760,2.618,
1643.450,3.857,-5.454,6.981,
1643.500,3.591,-4.989,9.357,
1643.550,3.355,-4.465,10.133,
1643.600,3.146,-3.942,9.842,
1643.650,2.963,-3.462,8.969,
1643.700,2.801,-3.040,7.854,
1643.750,2.662,-2.676,6.739,
1643.800,2.535,-2.371,5.818,
1643.847,,,,1.00
1643.850,2.426,-2.109,5.284,
1643.900,2.326,-1.862,5.236,
1643.904,,,,0.00
1643.950,2.238,-1.600,5.575,
1644.000,2.164,-1.309,6.109,
1644.050,2.107,-0.989,6.642,
1644.100,2.064,-0.640,6.933,
1644.150,2.042,-0.276,6.739,
1644.200,2.038,0.058,6.012,
1644.250,2.051,0.335,4.945,
1644.300,2.073,0.553,3.782,
1644.350,2.107,0.713,2.570,
1644.400,2.147,0.814,1.261,
1644.450,2.190,0.844,-0.097,
1644.500,2.234,0.800,-1.406,
1644.550,2.273,0.698,-2.666,
1644.600,2.304,0.538,-3.975,
1644.650,2.330,0.305,-5.333,
1644.700,2.339,0.000,-6.497,
1644.750,2.330,-0.364,-7.369,
1644.800,2.304,-0.742,-8.145,
1644.850,2.256,-1.164,-9.114,
1644.900,2.190,-1.644,-10.327,
1644.950,2.094,-2.196,-11.490,
1645.000,1.972,-2.807,-12.460,
1645.050,1.815,-3.447,-13.138,
1645.100,1.628,-4.131,-13.381,
1645.139,,,,1.00
1645.150,1.405,-4.814,-12.702,
1645.197,,,,0.00
1645.200,1.143,-5.454,-10.375,
1645.250,0.855,-5.934,-5.818,
1645.300,0.541,-6.123,1.261,
1645.350,0.227,-5.890,10.472,
1645.400,-0.065,-5.120,20.605,
1645.450,-0.305,-3.796,29.574,
1645.500,-0.463,-2.036,35.197,
1645.550,-0.515,-0.102,36.167,
1645.600,-0.467,1.745,32.483,
1645.650,-0.332,3.272,25.065,
1645.700,-0.122,4.334,15.272,
1645.750,0.122,4.829,4.703,
1645.800,0.380,4.771,-5.139,
1645.850,0.615,4.247,-13.138,
1645.900,0.816,3.374,-18.956,
1645.950,0.960,2.283,-22.738,
1646.000,1.047,1.047,-24.822,
1646.050,1.069,-0.247,-25.453,
1646.100,1.021,-1.542,-24.822,
1646.150,0.912,-2.763,-22.980,
1646.200,0.742,-3.883,-19.538,
1646.250,0.519,-4.800,-13.769,
1646.300,0.249,-5.367,-5.042,
1646.350,-0.035,-5.411,6.254,
1646.400,-0.314,-4.785,18.568,
1646.442,,,,1.00
1646.450,-0.541,-3.505,29.525,
1646.500,-0.681,-1.702,36.943,
1646.500,,,,0.00
1646.550,-0.720,0.364,39.561,
1646.600,-0.646,2.429,37.137,
1646.650,-0.467,4.232,30.495,
1646.700,-0.205,5.571,21.235,
1646.750,0.109,6.370,11.345,
1646.800,0.449,6.661,2.570,
1646.850,0.790,6.545,-3.879,
1646.900,1.113,6.167,-7.418,
1646.950,1.409,5.701,-8.193,
1647.000,1.680,5.280,-7.030,
1647.050,1.933,4.974,-4.945,
1647.100,2.173,4.785,-2.521,
1647.150,2.409,4.712,0.048,
1647.200,2.640,4.785,2.570,
1647.250,2.880,4.989,4.557,
1647.300,3.137,5.280,5.430,
1647.350,3.408,5.585,4.751,
1647.400,3.696,5.818,2.085,
1647.450,3.997,5.876,-2.812,
1647.500,4.294,5.614,-9.599,
1647.550,4.573,4.945,-17.162,
1647.600,4.804,3.869,-23.901,
1647.650,4.970,2.473,-28.313,
1647.700,5.057,0.916,-29.234,
1647.750,5.061,-0.596,-26.277,
1647.756,,,,1.00
1647.800,4.987,-1.833,-20.071,
1647.814,,,,0.00
1647.850,4.861,-2.662,-11.975,
1647.900,4.708,-3.040,-3.442,
1647.950,4.542,-2.982,4.460,
1648.000,4.394,-2.545,10.908,
1648.050,4.280,-1.818,15.369,
1648.100,4.206,-0.931,17.550,
1648.150,4.184,0.015,17.356,
1648.200,4.211,0.887,15.029,
1648.250,4.280,1.571,11.054,
1648.300,4.376,2.022,6.012,
1648.350,4.490,2.196,0.242,
1648.400,4.608,2.065,-5.866,
1648.450,4.708,1.600,-11.490,
1648.500,4.778,0.858,-15.611,
1648.550,4.800,-0.044,-17.550,
1648.600,4.773,-0.974,-17.259,
1648.650,4.699,-1.833,-15.078,
1648.700,4.586,-2.531,-11.490,
1648.750,4.437,-3.011,-7.030,
1648.800,4.276,-3.243,-2.230,
1648.850,4.106,-3.229,2.570,
1648.900,3.944,-2.982,7.078,
1648.950,3.800,-2.502,11.005,
1649.000,3.687,-1.847,14.157,
1649.050,3.613,-1.062,16.532,
1649.055,,,,1.00
1649.100,3.578,-0.175,18.277,
1649.114,,,,0.00
1649.150,3.591,0.785,19.441,
1649.200,3.656,1.789,20.023,
1649.250,3.770,2.807,19.732,
1649.300,3.936,3.811,17.744,
1649.350,4.154,4.683,13.138,
1649.400,4.416,5.236,5.624,
1649.450,4.695,5.323,-4.169,
1649.500,4.965,4.858,-15.078,
1649.550,5.201,3.811,-25.550,
1649.600,5.367,2.225,-33.695,
1649.650,5.437,0.291,-37.767,
1649.700,5.397,-1.731,-36.991,
1649.750,5.258,-3.563,-31.852,
1649.800,5.027,-5.018,-23.659,
1649.850,4.739,-5.978,-14.157,
1649.900,4.411,-6.414,-5.091,
1649.950,4.080,-6.414,2.133,
1650.000,3.761,-6.109,6.836,
1650.050,3.464,-5.643,8.969,
1650.100,3.194,-5.134,8.872,
1650.150,2.954,-4.698,7.175,
1650.200,2.731,-4.392,4.654,
1650.250,2.518,-4.232,1.891,
1650.300,2.313,-4.203,-0.921,
1650.350,2.103,-4.320,-3.636,
1650.371,,,,1.00
1650.400,1.885,-4.581,-5.866,
1650.429,,,,0.00
1650.450,1.649,-4.945,-7.078,
1650.500,1.392,-5.338,-6.884,
1650.550,1.113,-5.687,-5.042,
1650.600,0.820,-5.905,-1.261,
1650.650,0.515,-5.890,4.654,
1650.700,0.218,-5.512,12.314,
1650.750,-0.052,-4.683,20.508,
1650.800,-0.266,-3.418,27.392,
1650.850,-0.406,-1.833,31.222,
1650.900,-0.454,-0.145,30.980,
1650.950,-0.415,1.411,26.762,
1651.000,-0.301,2.633,19.635,
1651.050,-0.135,3.418,10.957,
1651.100,0.057,3.738,1.891,
1651.150,0.253,3.592,-6.642,
1651.200,0.432,3.025,-13.769,
1651.250,0.567,2.138,-18.762,
1651.300,0.650,1.062,-21.429,
1651.350,0.676,-0.073,-21.962,
1651.400,0.641,-1.193,-20.605,
1651.450,0.554,-2.196,-17.453,
1651.500,0.415,-2.996,-12.460,
1651.550,0.244,-3.505,-5.721,
1651.600,0.052,-3.622,2.473,
1651.650,-0.135,-3.287,11.248,
1651.674,,,,1.00
1651.700,-0.292,-2.473,19.199,
1651.732,,,,0.00
1651.750,-0.397,-1.280,24.871,
1651.800,-0.428,0.131,27.295,
1651.850,-0.384,1.571,26.374,
1651.900,-0.266,2.865,22.592,
1651.950,-0.087,3.898,16.775,
1652.000,0.135,4.581,9.842,
1652.050,0.384,4.887,2.812,
1652.100,0.637,4.829,-3.248,
1652.150,0.877,4.494,-7.709,
1652.200,1.091,4.000,-10.666,
1652.250,1.278,3.403,-12.702,
1652.300,1.436,2.720,-14.254,
1652.350,1.553,1.963,-15.466,
1652.400,1.632,1.164,-16.484,
1652.450,1.671,0.320,-17.502,
1652.500,1.667,-0.582,-18.617,
1652.550,1.614,-1.542,-19.877,
1652.600,1.514,-2.560,-21.235,
1652.650,1.361,-3.665,-22.301,
1652.700,1.152,-4.829,-22.059,
1652.750,0.877,-5.963,-19.005,
1652.800,0.550,-6.880,-11.878,
1652.850,0.175,-7.316,-0.339,
1652.900,-0.209,-7.039,14.399,
1652.950,-0.559,-5.905,29.768,
1652.984,,,,1.00
1653.000,-0.829,-3.971,42.615,
1653.042,,,,0.00
1653.050,-0.977,-1.454,50.275,
1653.100,-0.982,1.294,51.390,
1653.150,-0.842,3.912,46.057,
1653.200,-0.576,6.080,35.682,
1653.250,-0.209,7.578,22.738,
1653.300,0.209,8.334,10.278,
1653.350,0.646,8.479,0.921,
1653.400,1.069,8.261,-3.975,
1653.450,1.475,7.927,-4.557,
1653.500,1.859,7.694,-1.842,
1653.550,2.234,7.679,2.666,
1653.600,2.618,7.956,7.127,
1653.650,3.019,8.465,9.454,
1653.700,3.460,9.047,7.515,
1653.750,3.931,9.425,-0.048,
1653.800,4.420,9.250,-13.090,
1653.850,4.887,8.247,-29.428,
1653.900,5.280,6.298,-45.282,
1653.950,5.546,3.549,-56.626,
1654.000,5.651,0.364,-60.602,
1654.050,5.581,-2.807,-56.287,
1654.100,5.354,-5.527,-44.797,
1654.150,5.000,-7.447,-28.895,
1654.200,4.573,-8.436,-12.217,
1654.250,4.128,-8.567,1.988,
1654.298,,,,1.00
1654.300,3.696,-8.072,11.829,
1654.350,3.307,-7.214,16.920,
1654.356,,,,0.00
1654.400,2.971,-6.240,18.084,
1654.450,2.688,-5.323,16.726,
