"Date and Time Run #10","Time (s) Run #10","Counts/sample (counts/sample) Run #10","Angle (rad) Run #10","Angular Velocity (rad/s) Run #10","Angular Acceleration (rad/s²) Run #10","Position (m) Run #10","Velocity (m/s) Run #10","Acceleration (m/s²) Run #10","Counts Run #10","State Run #10","Time in Gate (s) Run #10","Speed (m/s) Run #10"
01/27/2023 02:41:02 pm,571.950,-7,-5.707,-1.745,28.701,-0.1362,-0.042,0.685,-327,,,
01/27/2023 02:41:03 pm,572.000,-3,-5.760,-0.116,30.640,-0.1375,-0.003,0.731,-330,,,
01/27/2023 02:41:03 pm,572.050,2,-5.725,1.454,28.701,-0.1367,0.035,0.685,-328,,,
01/27/2023 02:41:03 pm,572.088,,,,,,,,,1.00,,
01/27/2023 02:41:03 pm,572.100,7,-5.603,2.851,23.853,-0.1337,0.068,0.569,-321,,,
01/27/2023 02:41:03 pm,572.147,,,,,,,,,0.00,0.06,0.86
01/27/2023 02:41:03 pm,572.150,10,-5.428,3.898,17.453,-0.1296,0.093,0.417,-311,,,
01/27/2023 02:41:03 pm,572.200,13,-5.201,4.596,10.472,-0.1242,0.110,0.250,-298,,,
01/27/2023 02:41:03 pm,572.250,14,-4.957,4.945,3.879,-0.1183,0.118,0.093,-284,,,
01/27/2023 02:41:03 pm,572.300,15,-4.695,4.945,-1.939,-0.1121,0.118,-0.046,-269,,,
01/27/2023 02:41:03 pm,572.350,14,-4.451,4.712,-6.400,-0.1062,0.112,-0.153,-255,,,
01/27/2023 02:41:03 pm,572.400,13,-4.224,4.247,-9.308,-0.1008,0.101,-0.222,-242,,,
01/27/2023 02:41:03 pm,572.450,12,-4.014,3.723,-10.860,-0.0958,0.089,-0.259,-230,,,
01/27/2023 02:41:03 pm,572.500,9,-3.857,3.142,-11.442,-0.0921,0.075,-0.273,-221,,,
01/27/2023 02:41:03 pm,572.550,9,-3.700,2.560,-11.636,-0.0883,0.061,-0.278,-212,,,
01/27/2023 02:41:03 pm,572.600,6,-3.595,1.978,-11.636,-0.0858,0.047,-0.278,-206,,,
01/27/2023 02:41:03 pm,572.650,5,-3.508,1.396,-11.829,-0.0837,0.033,-0.282,-201,,,
01/27/2023 02:41:03 pm,572.700,3,-3.456,0.814,-12.217,-0.0825,0.019,-0.292,-198,,,
01/27/2023 02:41:03 pm,572.750,2,-3.421,0.175,-12.605,-0.0817,0.004,-0.301,-196,,,
01/27/2023 02:41:03 pm,572.800,-1,-3.438,-0.465,-12.993,-0.0821,-0.011,-0.310,-197,,,
01/27/2023 02:41:03 pm,572.850,-2,-3.473,-1.105,-13.963,-0.0829,-0.026,-0.333,-199,,,
01/27/2023 02:41:03 pm,572.900,-4,-3.543,-1.804,-15.708,-0.0846,-0.043,-0.375,-203,,,
01/27/2023 02:41:03 pm,572.950,-6,-3.648,-2.676,-17.647,-0.0871,-0.064,-0.421,-209,,,
01/27/2023 02:41:04 pm,573.000,-9,-3.805,-3.607,-18.617,-0.0908,-0.086,-0.444,-218,,,
01/27/2023 02:41:04 pm,573.050,-12,-4.014,-4.596,-17.647,-0.0958,-0.110,-0.421,-230,,,
01/27/2023 02:41:04 pm,573.100,-14,-4.259,-5.469,-14.350,-0.1017,-0.131,-0.343,-244,,,
01/27/2023 02:41:04 pm,573.150,-18,-4.573,-6.109,-8.145,-0.1092,-0.146,-0.194,-262,,,
01/27/2023 02:41:04 pm,573.200,-18,-4.887,-6.400,0.970,-0.1167,-0.153,0.023,-280,,,
01/27/2023 02:41:04 pm,573.250,-19,-5.219,-6.109,12.605,-0.1246,-0.146,0.301,-299,,,
01/27/2023 02:41:04 pm,573.300,-18,-5.533,-5.178,25.016,-0.1321,-0.124,0.597,-317,,,
01/27/2023 02:41:04 pm,573.350,-13,-5.760,-3.549,35.488,-0.1375,-0.085,0.847,-330,,,
01/27/2023 02:41:04 pm,573.393,,,,,,,,,1.00,,
01/27/2023 02:41:04 pm,573.400,-8,-5.899,-1.454,41.694,-0.1408,-0.035,0.995,-338,,,
01/27/2023 02:41:04 pm,573.450,-1,-5.917,0.814,42.276,-0.1412,0.019,1.009,-339,,,
01/27/2023 02:41:04 pm,573.451,,,,,,,,,0.00,0.06,0.86
01/27/2023 02:41:04 pm,573.500,6,-5.812,2.967,37.622,-0.1387,0.071,0.898,-333,,,
01/27/2023 02:41:04 pm,573.550,12,-5.603,4.712,29.089,-0.1337,0.113,0.694,-321,,,
01/27/2023 02:41:04 pm,573.600,16,-5.323,5.934,18.617,-0.1271,0.142,0.444,-305,,,
01/27/2023 02:41:04 pm,573.650,19,-4.992,6.574,8.145,-0.1192,0.157,0.194,-286,,,
01/27/2023 02:41:04 pm,573.700,20,-4.643,6.690,-0.776,-0.1108,0.160,-0.019,-266,,,
01/27/2023 02:41:04 pm,573.750,19,-4.311,6.400,-7.175,-0.1029,0.153,-0.171,-247,,,
01/27/2023 02:41:04 pm,573.800,18,-3.997,5.876,-10.860,-0.0954,0.140,-0.259,-229,,,
01/27/2023 02:41:04 pm,573.850,16,-3.718,5.236,-11.829,-0.0887,0.125,-0.282,-213,,,
01/27/2023 02:41:04 pm,573.900,14,-3.473,4.596,-10.666,-0.0829,0.110,-0.255,-199,,,
01/27/2023 02:41:04 pm,573.950,12,-3.264,4.131,-8.533,-0.0779,0.099,-0.204,-187,,,
01/27/2023 02:41:05 pm,574.000,11,-3.072,3.782,-6.787,-0.0733,0.090,-0.162,-176,,,
01/27/2023 02:41:05 pm,574.050,11,-2.880,3.491,-5.818,-0.0687,0.083,-0.139,-165,,,
01/27/2023 02:41:05 pm,574.100,9,-2.723,3.200,-4.848,-0.0650,0.076,-0.116,-156,,,
01/27/2023 02:41:05 pm,574.150,9,-2.566,2.967,-3.685,-0.0612,0.071,-0.088,-147,,,
01/27/2023 02:41:05 pm,574.200,8,-2.426,2.851,-2.521,-0.0579,0.068,-0.060,-139,,,
01/27/2023 02:41:05 pm,574.250,8,-2.286,2.734,-1.551,-0.0546,0.065,-0.037,-131,,,
01/27/2023 02:41:05 pm,574.300,8,-2.147,2.676,-0.582,-0.0512,0.064,-0.014,-123,,,
01/27/2023 02:41:05 pm,574.350,7,-2.025,2.676,0.582,-0.0483,0.064,0.014,-116,,,
01/27/2023 02:41:05 pm,574.400,8,-1.885,2.734,1.551,-0.0450,0.065,0.037,-108,,,
01/27/2023 02:41:05 pm,574.450,8,-1.745,2.851,2.327,-0.0417,0.068,0.056,-100,,,
01/27/2023 02:41:05 pm,574.500,8,-1.606,2.967,3.103,-0.0383,0.071,0.074,-92,,,
01/27/2023 02:41:05 pm,574.550,9,-1.449,3.142,3.685,-0.0346,0.075,0.088,-83,,,
01/27/2023 02:41:05 pm,574.600,9,-1.292,3.374,3.491,-0.0308,0.081,0.083,-74,,,
01/27/2023 02:41:05 pm,574.650,10,-1.117,3.549,2.133,-0.0267,0.085,0.051,-64,,,
01/27/2023 02:41:05 pm,574.698,,,,,,,,,1.00,,
01/27/2023 02:41:05 pm,574.700,11,-0.925,3.607,0.194,-0.0221,0.086,0.005,-53,,,
01/27/2023 02:41:05 pm,574.750,10,-0.750,3.549,-1.939,-0.0179,0.085,-0.046,-43,,,
01/27/2023 02:41:05 pm,574.756,,,,,,,,,0.00,0.06,0.86
01/27/2023 02:41:05 pm,574.800,10,-0.576,3.432,-4.848,-0.0137,0.082,-0.116,-33,,,
01/27/2023 02:41:05 pm,574.850,10,-0.401,3.142,-8.727,-0.0096,0.075,-0.208,-23,,,
01/27/2023 02:41:05 pm,574.900,9,-0.244,2.560,-12.605,-0.0058,0.061,-0.301,-14,,,
01/27/2023 02:41:05 pm,574.950,6,-0.140,1.804,-15.126,-0.0033,0.043,-0.361,-8,,,
01/27/2023 02:41:06 pm,575.000,4,-0.070,0.989,-15.902,-0.0017,0.024,-0.380,-4,,,
01/27/2023 02:41:06 pm,575.050,2,-0.035,0.175,-15.320,-8.3333E-4,0.004,-0.366,-2,,,
01/27/2023 02:41:06 pm,575.100,-1,-0.052,-0.582,-13.769,-0.0012,-0.014,-0.329,-3,,,
01/27/2023 02:41:06 pm,575.150,-3,-0.105,-1.222,-11.442,-0.0025,-0.029,-0.273,-6,,,
01/27/2023 02:41:06 pm,575.200,-4,-0.175,-1.745,-8.533,-0.0042,-0.042,-0.204,-10,,,
01/27/2023 02:41:06 pm,575.250,-6,-0.279,-2.094,-5.236,-0.0067,-0.050,-0.125,-16,,,
01/27/2023 02:41:06 pm,575.300,-7,-0.401,-2.269,-2.133,-0.0096,-0.054,-0.051,-23,,,
01/27/2023 02:41:06 pm,575.350,-6,-0.506,-2.269,0.194,-0.0121,-0.054,0.005,-29,,,
01/27/2023 02:41:06 pm,575.400,-7,-0.628,-2.211,1.939,-0.0150,-0.053,0.046,-36,,,
01/27/2023 02:41:06 pm,575.450,-6,-0.733,-2.094,3.297,-0.0175,-0.050,0.079,-42,,,
01/27/2023 02:41:06 pm,575.500,-6,-0.838,-1.862,4.266,-0.0200,-0.044,0.102,-48,,,
01/27/2023 02:41:06 pm,575.550,-5,-0.925,-1.629,4.654,-0.0221,-0.039,0.111,-53,,,
01/27/2023 02:41:06 pm,575.600,-4,-0.995,-1.396,4.848,-0.0237,-0.033,0.116,-57,,,
01/27/2023 02:41:06 pm,575.650,-4,-1.065,-1.164,5.236,-0.0254,-0.028,0.125,-61,,,
01/27/2023 02:41:06 pm,575.700,-3,-1.117,-0.873,5.430,-0.0267,-0.021,0.130,-64,,,
01/27/2023 02:41:06 pm,575.750,-2,-1.152,-0.582,5.430,-0.0275,-0.014,0.130,-66,,,
01/27/2023 02:41:06 pm,575.800,-1,-1.169,-0.349,5.624,-0.0279,-0.008,0.134,-67,,,
01/27/2023 02:41:06 pm,575.850,-1,-1.187,-0.058,6.400,-0.0283,-0.001,0.153,-68,,,
01/27/2023 02:41:06 pm,575.900,0,-1.187,0.291,7.175,-0.0283,0.007,0.171,-68,,,
01/27/2023 02:41:06 pm,575.950,2,-1.152,0.698,7.369,-0.0275,0.017,0.176,-66,,,
01/27/2023 02:41:07 pm,576.000,2,-1.117,1.047,7.369,-0.0267,0.025,0.176,-64,,,
01/27/2023 02:41:07 pm,576.007,,,,,,,,,1.00,,
01/27/2023 02:41:07 pm,576.050,4,-1.047,1.396,7.563,-0.0250,0.033,0.181,-60,,,
01/27/2023 02:41:07 pm,576.066,,,,,,,,,0.00,0.06,0.85
01/27/2023 02:41:07 pm,576.100,4,-0.977,1.804,7.951,-0.0233,0.043,0.190,-56,,,
01/27/2023 02:41:07 pm,576.150,6,-0.873,2.211,7.563,-0.0208,0.053,0.181,-50,,,
01/27/2023 02:41:07 pm,576.200,7,-0.750,2.618,5.624,-0.0179,0.062,0.134,-43,,,
01/27/2023 02:41:07 pm,576.250,8,-0.611,2.851,2.133,-0.0146,0.068,0.051,-35,,,
01/27/2023 02:41:07 pm,576.300,9,-0.454,2.851,-2.327,-0.0108,0.068,-0.056,-26,,,
01/27/2023 02:41:07 pm,576.350,8,-0.314,2.618,-6.981,-0.0075,0.062,-0.167,-18,,,
01/27/2023 02:41:07 pm,576.400,7,-0.192,2.153,-11.442,-0.0046,0.051,-0.273,-11,,,
01/27/2023 02:41:07 pm,576.450,6,-0.087,1.454,-15.126,-0.0021,0.035,-0.361,-5,,,
01/27/2023 02:41:07 pm,576.500,3,-0.035,0.582,-17.453,-8.3333E-4,0.014,-0.417,-2,,,
01/27/2023 02:41:07 pm,576.550,0,-0.035,-0.349,-18.035,-8.3333E-4,-0.008,-0.431,-2,,,
01/27/2023 02:41:07 pm,576.600,-2,-0.070,-1.280,-16.872,-0.0017,-0.031,-0.403,-4,,,
01/27/2023 02:41:07 pm,576.650,-5,-0.157,-2.094,-14.157,-0.0037,-0.050,-0.338,-9,,,
01/27/2023 02:41:07 pm,576.700,-8,-0.297,-2.734,-10.278,-0.0071,-0.065,-0.245,-17,,,
01/27/2023 02:41:07 pm,576.750,-8,-0.436,-3.142,-6.012,-0.0104,-0.075,-0.144,-25,,,
01/27/2023 02:41:07 pm,576.800,-10,-0.611,-3.316,-1.939,-0.0146,-0.079,-0.046,-35,,,
01/27/2023 02:41:07 pm,576.850,-10,-0.785,-3.316,1.551,-0.0188,-0.079,0.037,-45,,,
01/27/2023 02:41:07 pm,576.900,-9,-0.942,-3.142,4.266,-0.0225,-0.075,0.102,-54,,,
01/27/2023 02:41:07 pm,576.950,-9,-1.100,-2.851,6.400,-0.0262,-0.068,0.153,-63,,,
01/27/2023 02:41:08 pm,577.000,-8,-1.239,-2.502,7.951,-0.0296,-0.060,0.190,-71,,,
01/27/2023 02:41:08 pm,577.050,-6,-1.344,-2.036,9.114,-0.0321,-0.049,0.218,-77,,,
01/27/2023 02:41:08 pm,577.100,-6,-1.449,-1.571,10.278,-0.0346,-0.037,0.245,-83,,,
01/27/2023 02:41:08 pm,577.150,-3,-1.501,-1.047,11.442,-0.0358,-0.025,0.273,-86,,,
01/27/2023 02:41:08 pm,577.200,-3,-1.553,-0.407,12.411,-0.0371,-0.010,0.296,-89,,,
01/27/2023 02:41:08 pm,577.250,0,-1.553,0.233,12.799,-0.0371,0.006,0.306,-89,,,
01/27/2023 02:41:08 pm,577.300,2,-1.518,0.873,13.187,-0.0362,0.021,0.315,-87,,,
01/27/2023 02:41:08 pm,577.307,,,,,,,,,1.00,,
01/27/2023 02:41:08 pm,577.350,3,-1.466,1.513,13.963,-0.0350,0.036,0.333,-84,,,
01/27/2023 02:41:08 pm,577.365,,,,,,,,,0.00,0.06,0.87
01/27/2023 02:41:08 pm,577.400,5,-1.379,2.269,14.544,-0.0329,0.054,0.347,-79,,,
01/27/2023 02:41:08 pm,577.450,8,-1.239,3.025,14.157,-0.0296,0.072,0.338,-71,,,
01/27/2023 02:41:08 pm,577.500,10,-1.065,3.723,12.217,-0.0254,0.089,0.292,-61,,,
01/27/2023 02:41:08 pm,577.550,11,-0.873,4.305,8.339,-0.0208,0.103,0.199,-50,,,
01/27/2023 02:41:08 pm,577.600,14,-0.628,4.654,2.133,-0.0150,0.111,0.051,-36,,,
01/27/2023 02:41:08 pm,577.650,14,-0.384,4.596,-5.818,-0.0092,0.110,-0.139,-22,,,
01/27/2023 02:41:08 pm,577.700,13,-0.157,4.072,-14.350,-0.0037,0.097,-0.343,-9,,,
01/27/2023 02:41:08 pm,577.750,11,0.035,3.142,-22.108,8.3333E-4,0.075,-0.528,2,,,
01/27/2023 02:41:08 pm,577.800,8,0.175,1.804,-27.731,0.0042,0.043,-0.662,10,,,
01/27/2023 02:41:08 pm,577.850,3,0.227,0.233,-30.058,0.0054,0.006,-0.718,13,,,
01/27/2023 02:41:08 pm,577.900,-2,0.192,-1.338,-28.895,0.0046,-0.032,-0.690,11,,,
01/27/2023 02:41:08 pm,577.950,-6,0.087,-2.734,-24.822,0.0021,-0.065,-0.593,5,,,
01/27/2023 02:41:09 pm,578.000,-10,-0.087,-3.898,-18.423,-0.0021,-0.093,-0.440,-5,,,
01/27/2023 02:41:09 pm,578.050,-13,-0.314,-4.654,-10.666,-0.0075,-0.111,-0.255,-18,,,
01/27/2023 02:41:09 pm,578.100,-15,-0.576,-4.945,-3.297,-0.0137,-0.118,-0.079,-33,,,
01/27/2023 02:41:09 pm,578.150,-14,-0.820,-4.887,2.133,-0.0196,-0.117,0.051,-47,,,
01/27/2023 02:41:09 pm,578.200,-14,-1.065,-4.654,5.818,-0.0254,-0.111,0.139,-61,,,
01/27/2023 02:41:09 pm,578.250,-13,-1.292,-4.305,8.727,-0.0308,-0.103,0.208,-74,,,
01/27/2023 02:41:09 pm,578.300,-12,-1.501,-3.782,11.054,-0.0358,-0.090,0.264,-86,,,
01/27/2023 02:41:09 pm,578.350,-10,-1.676,-3.142,12.217,-0.0400,-0.075,0.292,-96,,,
01/27/2023 02:41:09 pm,578.400,-8,-1.815,-2.502,12.023,-0.0433,-0.060,0.287,-104,,,
01/27/2023 02:41:09 pm,578.450,-6,-1.920,-1.920,11.248,-0.0458,-0.046,0.269,-110,,,
01/27/2023 02:41:09 pm,578.500,-5,-2.007,-1.396,11.054,-0.0479,-0.033,0.264,-115,,,
01/27/2023 02:41:09 pm,578.550,-3,-2.059,-0.873,11.829,-0.0492,-0.021,0.282,-118,,,
01/27/2023 02:41:09 pm,578.600,-2,-2.094,-0.233,13.187,-0.0500,-0.006,0.315,-120,,,
01/27/2023 02:41:09 pm,578.610,,,,,,,,,1.00,,
01/27/2023 02:41:09 pm,578.650,0,-2.094,0.465,14.350,-0.0500,0.011,0.343,-120,,,
01/27/2023 02:41:09 pm,578.667,,,,,,,,,0.00,0.06,0.87
01/27/2023 02:41:09 pm,578.700,3,-2.042,1.222,15.320,-0.0487,0.029,0.366,-117,,,
01/27/2023 02:41:09 pm,578.750,4,-1.972,1.978,16.872,-0.0471,0.047,0.403,-113,,,
01/27/2023 02:41:09 pm,578.800,7,-1.850,2.851,18.811,-0.0442,0.068,0.449,-106,,,
01/27/2023 02:41:09 pm,578.850,9,-1.693,3.898,19.974,-0.0404,0.093,0.477,-97,,,
01/27/2023 02:41:09 pm,578.900,13,-1.466,4.945,18.617,-0.0350,0.118,0.444,-84,,,
01/27/2023 02:41:09 pm,578.950,16,-1.187,5.876,14.157,-0.0283,0.140,0.338,-68,,,
01/27/2023 02:41:10 pm,579.000,18,-0.873,6.458,6.593,-0.0208,0.154,0.157,-50,,,
01/27/2023 02:41:10 pm,579.050,20,-0.524,6.632,-4.072,-0.0125,0.158,-0.097,-30,,,
01/27/2023 02:41:10 pm,579.100,19,-0.192,6.167,-16.872,-0.0046,0.147,-0.403,-11,,,
01/27/2023 02:41:10 pm,579.150,18,0.122,4.945,-29.671,0.0029,0.118,-0.708,7,,,
01/27/2023 02:41:10 pm,579.200,12,0.332,3.083,-39.367,0.0079,0.074,-0.940,19,,,
01/27/2023 02:41:10 pm,579.250,6,0.436,0.814,-44.021,0.0104,0.019,-1.051,25,,,
01/27/2023 02:41:10 pm,579.300,-1,0.419,-1.513,-43.051,0.0100,-0.036,-1.028,24,,,
01/27/2023 02:41:10 pm,579.350,-8,0.279,-3.665,-36.846,0.0067,-0.087,-0.880,16,,,
01/27/2023 02:41:10 pm,579.400,-14,0.035,-5.352,-26.956,8.3333E-4,-0.128,-0.644,2,,,
01/27/2023 02:41:10 pm,579.450,-18,-0.279,-6.400,-15.708,-0.0067,-0.153,-0.375,-16,,,
01/27/2023 02:41:10 pm,579.500,-20,-0.628,-6.865,-5.430,-0.0150,-0.164,-0.130,-36,,,
01/27/2023 02:41:10 pm,579.550,-20,-0.977,-6.865,2.715,-0.0233,-0.164,0.065,-56,,,
01/27/2023 02:41:10 pm,579.600,-20,-1.326,-6.516,8.339,-0.0317,-0.156,0.199,-76,,,
01/27/2023 02:41:10 pm,579.650,-18,-1.641,-5.934,11.054,-0.0392,-0.142,0.264,-94,,,
01/27/2023 02:41:10 pm,579.700,-16,-1.920,-5.294,10.860,-0.0458,-0.126,0.259,-110,,,
01/27/2023 02:41:10 pm,579.750,-14,-2.164,-4.771,8.727,-0.0517,-0.114,0.208,-124,,,
01/27/2023 02:41:10 pm,579.800,-13,-2.391,-4.422,6.206,-0.0571,-0.106,0.148,-137,,,
01/27/2023 02:41:10 pm,579.850,-12,-2.601,-4.189,4.072,-0.0621,-0.100,0.097,-149,,,
01/27/2023 02:41:10 pm,579.900,-12,-2.810,-4.014,2.327,-0.0671,-0.096,0.056,-161,,,
01/27/2023 02:41:10 pm,579.919,,,,,,,,,1.00,,
01/27/2023 02:41:10 pm,579.950,-11,-3.002,-3.956,0.776,-0.0717,-0.094,0.019,-172,,,
01/27/2023 02:41:10 pm,579.978,,,,,,,,,0.00,0.06,0.86
01/27/2023 02:41:11 pm,580.000,-11,-3.194,-3.956,-0.582,-0.0762,-0.094,-0.014,-183,,,
01/27/2023 02:41:11 pm,580.050,-12,-3.403,-4.014,-1.745,-0.0812,-0.096,-0.042,-195,,,
01/27/2023 02:41:11 pm,580.100,-11,-3.595,-4.131,-2.521,-0.0858,-0.099,-0.060,-206,,,
01/27/2023 02:41:11 pm,580.150,-12,-3.805,-4.305,-2.133,-0.0908,-0.103,-0.051,-218,,,
01/27/2023 02:41:11 pm,580.200,-13,-4.032,-4.422,-0.388,-0.0962,-0.106,-0.009,-231,,,
01/27/2023 02:41:11 pm,580.250,-13,-4.259,-4.363,2.133,-0.1017,-0.104,0.051,-244,,,
01/27/2023 02:41:11 pm,580.300,-12,-4.468,-4.189,5.042,-0.1067,-0.100,0.120,-256,,,
01/27/2023 02:41:11 pm,580.350,-12,-4.677,-3.898,8.533,-0.1117,-0.093,0.204,-268,,,
01/27/2023 02:41:11 pm,580.400,-11,-4.869,-3.374,12.411,-0.1162,-0.081,0.296,-279,,,
01/27/2023 02:41:11 pm,580.450,-9,-5.027,-2.618,15.514,-0.1200,-0.062,0.370,-288,,,
01/27/2023 02:41:11 pm,580.500,-6,-5.131,-1.745,16.678,-0.1225,-0.042,0.398,-294,,,
01/27/2023 02:41:11 pm,580.550,-4,-5.201,-0.873,15.708,-0.1242,-0.021,0.375,-298,,,
01/27/2023 02:41:11 pm,580.600,-1,-5.219,-0.116,12.993,-0.1246,-0.003,0.310,-299,,,
01/27/2023 02:41:11 pm,580.650,1,-5.201,0.465,9.114,-0.1242,0.011,0.218,-298,,,
01/27/2023 02:41:11 pm,580.700,2,-5.166,0.814,4.848,-0.1233,0.019,0.116,-296,,,
01/27/2023 02:41:11 pm,580.750,3,-5.114,0.931,0.776,-0.1221,0.022,0.019,-293,,,
01/27/2023 02:41:11 pm,580.800,3,-5.061,0.873,-2.521,-0.1208,0.021,-0.060,-290,,,
01/27/2023 02:41:11 pm,580.850,2,-5.027,0.640,-4.654,-0.1200,0.015,-0.111,-288,,,
01/27/2023 02:41:11 pm,580.900,2,-4.992,0.349,-5.624,-0.1192,0.008,-0.134,-286,,,
01/27/2023 02:41:11 pm,580.950,0,-4.992,0.058,-5.430,-0.1192,0.001,-0.130,-286,,,
01/27/2023 02:41:12 pm,581.000,0,-4.992,-0.233,-4.266,-0.1192,-0.006,-0.102,-286,,,
01/27/2023 02:41:12 pm,581.050,-1,-5.009,-0.407,-2.327,-0.1196,-0.010,-0.056,-287,,,
01/27/2023 02:41:12 pm,581.100,-2,-5.044,-0.465,-8.826E-14,-0.1204,-0.011,-4.684E-16,-289,,,
01/27/2023 02:41:12 pm,581.150,-1,-5.061,-0.407,2.327,-0.1208,-0.010,0.056,-290,,,
01/27/2023 02:41:12 pm,581.200,-1,-5.079,-0.233,4.654,-0.1212,-0.006,0.111,-291,,,
01/27/2023 02:41:12 pm,581.227,,,,,,,,,1.00,,
01/27/2023 02:41:12 pm,581.250,-1,-5.096,0.058,6.593,-0.1217,0.001,0.157,-292,,,
01/27/2023 02:41:12 pm,581.286,,,,,,,,,0.00,0.06,0.85
01/27/2023 02:41:12 pm,581.300,1,-5.079,0.465,7.563,-0.1212,0.011,0.181,-291,,,
01/27/2023 02:41:12 pm,581.350,2,-5.044,0.873,7.369,-0.1204,0.021,0.176,-289,,,
01/27/2023 02:41:12 pm,581.400,3,-4.992,1.222,6.400,-0.1192,0.029,0.153,-286,,,
01/27/2023 02:41:12 pm,581.450,4,-4.922,1.513,5.236,-0.1175,0.036,0.125,-282,,,
01/27/2023 02:41:12 pm,581.500,5,-4.835,1.745,4.072,-0.1154,0.042,0.097,-277,,,
01/27/2023 02:41:12 pm,581.550,5,-4.747,1.920,2.521,-0.1133,0.046,0.060,-272,,,
01/27/2023 02:41:12 pm,581.600,6,-4.643,2.036,0.194,-0.1108,0.049,0.005,-266,,,
01/27/2023 02:41:12 pm,581.650,6,-4.538,1.978,-2.715,-0.1083,0.047,-0.065,-260,,,
01/27/2023 02:41:12 pm,581.700,6,-4.433,1.745,-5.624,-0.1058,0.042,-0.134,-254,,,
01/27/2023 02:41:12 pm,581.750,4,-4.363,1.396,-8.145,-0.1042,0.033,-0.194,-250,,,
01/27/2023 02:41:12 pm,581.800,4,-4.294,0.931,-10.278,-0.1025,0.022,-0.245,-246,,,
01/27/2023 02:41:12 pm,581.850,2,-4.259,0.349,-11.636,-0.1017,0.008,-0.278,-244,,,
01/27/2023 02:41:12 pm,581.900,0,-4.259,-0.291,-12.217,-0.1017,-0.007,-0.292,-244,,,
01/27/2023 02:41:12 pm,581.950,-2,-4.294,-0.873,-12.605,-0.1025,-0.021,-0.301,-246,,,
01/27/2023 02:41:13 pm,582.000,-3,-4.346,-1.513,-12.993,-0.1037,-0.036,-0.310,-249,,,
01/27/2023 02:41:13 pm,582.050,-5,-4.433,-2.211,-12.605,-0.1058,-0.053,-0.301,-254,,,
01/27/2023 02:41:13 pm,582.100,-8,-4.573,-2.851,-10.472,-0.1092,-0.068,-0.250,-262,,,
01/27/2023 02:41:13 pm,582.150,-9,-4.730,-3.316,-6.787,-0.1129,-0.079,-0.162,-271,,,
01/27/2023 02:41:13 pm,582.200,-10,-4.904,-3.549,-1.939,-0.1171,-0.085,-0.046,-281,,,
01/27/2023 02:41:13 pm,582.250,-11,-5.096,-3.549,3.879,-0.1217,-0.085,0.093,-292,,,
01/27/2023 02:41:13 pm,582.300,-10,-5.271,-3.200,10.084,-0.1258,-0.076,0.241,-302,,,
01/27/2023 02:41:13 pm,582.350,-9,-5.428,-2.502,15.902,-0.1296,-0.060,0.380,-311,,,
01/27/2023 02:41:13 pm,582.400,-6,-5.533,-1.571,20.362,-0.1321,-0.038,0.486,-317,,,
01/27/2023 02:41:13 pm,582.450,-3,-5.585,-0.407,22.883,-0.1333,-0.010,0.546,-320,,,
01/27/2023 02:41:13 pm,582.500,0,-5.585,0.814,22.883,-0.1333,0.019,0.546,-320,,,
01/27/2023 02:41:13 pm,582.538,,,,,,,,,1.00,,
01/27/2023 02:41:13 pm,582.550,5,-5.498,1.978,20.168,-0.1312,0.047,0.481,-315,,,
01/27/2023 02:41:13 pm,582.597,,,,,,,,,0.00,0.06,0.85
01/27/2023 02:41:13 pm,582.600,7,-5.376,2.909,15.708,-0.1283,0.069,0.375,-308,,,
01/27/2023 02:41:13 pm,582.650,10,-5.201,3.549,10.666,-0.1242,0.085,0.255,-298,,,
01/27/2023 02:41:13 pm,582.700,11,-5.009,3.956,5.818,-0.1196,0.094,0.139,-287,,,
01/27/2023 02:41:13 pm,582.750,12,-4.800,4.131,0.970,-0.1146,0.099,0.023,-275,,,
01/27/2023 02:41:13 pm,582.800,12,-4.590,4.072,-3.685,-0.1096,0.097,-0.088,-263,,,
01/27/2023 02:41:13 pm,582.850,12,-4.381,3.723,-7.369,-0.1046,0.089,-0.176,-251,,,
01/27/2023 02:41:13 pm,582.900,10,-4.206,3.258,-9.502,-0.1004,0.078,-0.227,-241,,,
01/27/2023 02:41:13 pm,582.950,8,-4.067,2.734,-10.666,-0.0971,0.065,-0.255,-233,,,
01/27/2023 02:41:14 pm,583.000,8,-3.927,2.211,-11.829,-0.0937,0.053,-0.282,-225,,,
01/27/2023 02:41:14 pm,583.050,5,-3.840,1.571,-12.799,-0.0917,0.038,-0.306,-220,,,
01/27/2023 02:41:14 pm,583.100,4,-3.770,0.873,-13.187,-0.0900,0.021,-0.315,-216,,,
01/27/2023 02:41:14 pm,583.150,1,-3.752,0.233,-12.993,-0.0896,0.006,-0.310,-215,,,
01/27/2023 02:41:14 pm,583.200,0,-3.752,-0.407,-13.187,-0.0896,-0.010,-0.315,-215,,,
01/27/2023 02:41:14 pm,583.250,-2,-3.787,-1.047,-14.157,-0.0904,-0.025,-0.338,-217,,,
01/27/2023 02:41:14 pm,583.300,-4,-3.857,-1.804,-15.514,-0.0921,-0.043,-0.370,-221,,,
01/27/2023 02:41:14 pm,583.350,-6,-3.962,-2.618,-16.484,-0.0946,-0.062,-0.394,-227,,,
