"Time (s) Run #3","Angle (rad) Run #3","Angular Velocity (rad/s) Run #3","Angular Acceleration (rad/s²) Run #3","State Run #3"
3276.850,0.838,2.211,-22.592,
3276.900,0.921,1.033,-23.320,
3276.950,0.942,-0.145,-23.416,
3277.000,0.903,-1.309,-23.368,
3277.050,0.812,-2.473,-23.223,
3277.100,0.659,-3.651,-22.301,
3277.150,0.445,-4.771,-19.538,
3277.200,0.175,-5.701,-13.963,
3277.250,-0.135,-6.283,-5.139,
3277.300,-0.471,-6.327,6.642,
3277.350,-0.794,-5.687,19.974,
3277.362,,,,1.00
3277.400,-1.065,-4.305,32.386,
3277.421,,,,0.00
3277.450,-1.248,-2.313,41.209,
3277.500,-1.309,0.015,44.554,
3277.550,-1.244,2.356,41.985,
3277.600,-1.065,4.392,34.422,
3277.650,-0.785,5.905,23.756,
3277.700,-0.449,6.792,12.363,
3277.750,-0.087,7.083,2.376,
3277.800,0.275,6.923,-4.800,
3277.850,0.615,6.487,-8.678,
3277.900,0.925,5.949,-9.648,
3277.950,1.209,5.454,-8.581,
3278.000,1.466,5.061,-6.400,
3278.050,1.710,4.800,-3.782,
3278.100,1.942,4.683,-1.115,
3278.150,2.173,4.698,1.212,
3278.200,2.409,4.829,2.860,
3278.250,2.653,5.018,3.491,
3278.300,2.910,5.221,2.763,
3278.350,3.176,5.352,0.485,
3278.400,3.451,5.323,-3.345,
3278.450,3.718,5.061,-8.387,
3278.500,3.966,4.509,-14.060,
3278.550,4.180,3.651,-19.393,
3278.600,4.342,2.516,-23.077,
3278.650,4.437,1.236,-23.950,
3278.672,,,,1.00
3278.700,4.464,0.000,-21.574,
3278.729,,,,0.00
3278.750,4.429,-1.018,-16.581,
3278.800,4.350,-1.702,-10.181,
3278.850,4.246,-2.036,-3.588,
3278.900,4.136,-2.036,2.376,
3278.950,4.032,-1.760,7.175,
3279.000,3.953,-1.265,10.327,
3279.050,3.901,-0.654,11.539,
3279.100,3.888,-0.044,10.763,
3279.150,3.901,0.480,8.387,
3279.200,3.940,0.829,4.994,
3279.250,3.992,0.989,1.164,
3279.300,4.045,0.945,-2.666,
3279.350,4.093,0.713,-6.157,
3279.400,4.123,0.305,-8.824,
3279.450,4.128,-0.218,-10.230,
3279.500,4.102,-0.771,-10.230,
3279.550,4.049,-1.280,-9.066,
3279.600,3.971,-1.702,-7.078,
3279.650,3.875,-2.007,-4.509,
3279.700,3.766,-2.167,-1.551,
3279.750,3.652,-2.167,1.600,
3279.800,3.543,-2.007,4.800,
3279.850,3.447,-1.687,7.902,
3279.900,3.368,-1.207,10.714,
3279.950,3.320,-0.596,12.993,
3279.984,,,,1.00
3280.000,3.307,0.116,14.544,
3280.041,,,,0.00
3280.050,3.329,0.887,15.272,
3280.100,3.395,1.673,15.126,
3280.150,3.499,2.429,14.060,
3280.200,3.639,3.113,11.781,
3280.250,3.814,3.665,7.757,
3280.300,4.014,3.971,1.745,
3280.350,4.224,3.898,-5.769,
3280.400,4.420,3.403,-13.623,
3280.450,4.577,2.502,-20.459,
3280.500,4.682,1.280,-25.113,
3280.550,4.712,-0.116,-26.810,
3280.600,4.669,-1.513,-25.453,
3280.650,4.555,-2.749,-21.477,
3280.700,4.385,-3.723,-15.708,
3280.750,4.171,-4.349,-9.163,
3280.800,3.936,-4.625,-2.860,
3280.850,3.700,-4.596,2.424,
3280.900,3.469,-4.334,6.351,
3280.950,3.259,-3.912,8.824,
3281.000,3.076,-3.403,10.133,
3281.050,2.919,-2.880,10.811,
3281.100,2.788,-2.327,11.345,
3281.150,2.683,-1.745,11.878,
3281.200,2.614,-1.134,12.411,
3281.250,2.570,-0.509,13.138,
3281.300,2.561,0.160,14.205,
3281.302,,,,1.00
3281.350,2.583,0.902,15.659,
3281.360,,,,0.00
3281.400,2.649,1.716,17.356,
3281.450,2.753,2.633,19.053,
3281.500,2.906,3.636,20.168,
3281.550,3.115,4.698,19.683,
3281.600,3.377,5.701,16.435,
3281.650,3.691,6.472,9.454,
3281.700,4.040,6.792,-1.309,
3281.750,4.394,6.443,-14.641,
3281.800,4.712,5.338,-28.265,
3281.850,4.952,3.534,-39.464,
3281.900,5.083,1.222,-45.912,
3281.950,5.083,-1.280,-46.251,
3282.000,4.948,-3.622,-40.627,
3282.050,4.704,-5.498,-30.640,
3282.100,4.376,-6.749,-18.617,
3282.150,4.006,-7.345,-6.981,
3282.200,3.622,-7.359,2.279,
3282.250,3.255,-6.981,7.951,
3282.300,2.919,-6.429,9.987,
3282.350,2.614,-5.890,9.211,
3282.400,2.334,-5.454,6.642,
3282.450,2.073,-5.192,3.054,
3282.500,1.824,-5.134,-0.921,
3282.550,1.566,-5.294,-4.557,
3282.600,1.300,-5.629,-7.224,
3282.627,,,,1.00
3282.650,1.008,-6.065,-8.290,
3282.686,,,,0.00
3282.700,0.694,-6.530,-7.078,
3282.750,0.353,-6.880,-2.860,
3282.800,-0.004,-6.938,4.654,
3282.850,-0.358,-6.516,14.787,
3282.900,-0.676,-5.498,25.744,
3282.950,-0.929,-3.883,34.955,
3283.000,-1.082,-1.847,40.046,
3283.050,-1.117,0.320,39.852,
3283.100,-1.043,2.313,34.664,
3283.150,-0.873,3.912,25.647,
3283.200,-0.633,4.960,14.447,
3283.250,-0.353,5.367,2.957,
3283.300,-0.074,5.192,-7.127,
3283.350,0.179,4.567,-14.932,
3283.400,0.393,3.622,-20.362,
3283.450,0.550,2.458,-23.610,
3283.500,0.641,1.193,-25.113,
3283.550,0.668,-0.087,-25.453,
3283.600,0.633,-1.367,-24.968,
3283.650,0.532,-2.618,-23.465,
3283.700,0.367,-3.767,-20.411,
3283.750,0.148,-4.727,-15.272,
3283.800,-0.113,-5.381,-7.563,
3283.850,-0.406,-5.585,2.715,
3283.900,-0.694,-5.178,14.544,
3283.936,,,,1.00
3283.950,-0.947,-4.116,25.986,
3283.994,,,,0.00
3284.000,-1.126,-2.487,34.761,
3284.050,-1.209,-0.480,39.124,
3284.100,-1.178,1.614,38.349,
3284.150,-1.038,3.520,32.919,
3284.200,-0.812,5.018,24.241,
3284.250,-0.519,5.992,14.108,
3284.300,-0.192,6.414,4.412,
3284.350,0.140,6.356,-3.297,
3284.400,0.454,5.978,-8.193,
3284.450,0.742,5.440,-10.375,
3284.500,0.999,4.872,-10.569,
3284.550,1.226,4.349,-9.648,
3284.600,1.431,3.898,-8.290,
3284.650,1.614,3.520,-6.836,
3284.700,1.780,3.214,-5.381,
3284.750,1.933,2.982,-3.927,
3284.800,2.077,2.822,-2.473,
3284.850,2.212,2.734,-1.067,
3284.900,2.347,2.720,0.291,
3284.950,2.483,2.763,1.697,
3285.000,2.622,2.880,3.200,
3285.050,2.766,3.083,4.703,
3285.100,2.928,3.360,5.963,
3285.150,3.102,3.694,6.690,
3285.200,3.294,4.058,6.400,
3285.247,,,,1.00
3285.250,3.508,4.392,4.557,
3285.300,3.739,4.581,1.018,
3285.305,,,,0.00
3285.350,3.975,4.538,-3.927,
3285.400,4.202,4.218,-9.696,
3285.450,4.407,3.578,-15.563,
3285.500,4.573,2.633,-20.508,
3285.550,4.677,1.454,-23.416,
3285.600,4.721,0.189,-23.659,
3285.650,4.695,-1.004,-21.332,
3285.700,4.612,-2.007,-17.162,
3285.750,4.485,-2.749,-12.072,
3285.800,4.328,-3.214,-6.739,
3285.850,4.154,-3.418,-1.648,
3285.900,3.979,-3.360,2.763,
3285.950,3.809,-3.098,6.060,
3286.000,3.665,-2.705,7.999,
3286.050,3.539,-2.254,8.872,
3286.100,3.438,-1.804,9.114,
3286.150,3.360,-1.338,9.018,
3286.200,3.303,-0.887,8.581,
3286.250,3.272,-0.465,7.805,
3286.300,3.259,-0.102,7.030,
3286.350,3.264,0.218,6.545,
3286.400,3.281,0.538,6.497,
3286.450,3.316,0.858,6.836,
3286.500,3.368,1.207,7.418,
3286.550,3.434,1.600,7.999,
3286.567,,,,1.00
3286.600,3.526,2.022,8.096,
3286.625,,,,0.00
3286.650,3.639,2.443,7.369,
3286.700,3.770,2.793,5.672,
3286.750,3.923,3.040,2.909,
3286.800,4.080,3.127,-0.970,
3286.850,4.241,2.982,-5.866,
3286.900,4.390,2.560,-11.102,
3286.950,4.507,1.847,-15.611,
3287.000,4.581,0.931,-18.471,
3287.050,4.603,-0.073,-19.296,
3287.100,4.573,-1.062,-18.277,
3287.150,4.494,-1.949,-15.708,
3287.200,4.372,-2.676,-11.926,
3287.250,4.219,-3.171,-7.466,
3287.300,4.045,-3.418,-2.957,
3287.350,3.870,-3.447,1.018,
3287.400,3.696,-3.287,4.218,
3287.450,3.534,-2.996,6.545,
3287.500,3.395,-2.603,8.048,
3287.550,3.272,-2.167,8.969,
3287.600,3.176,-1.702,9.599,
3287.650,3.102,-1.207,10.230,
3287.700,3.054,-0.684,10.860,
3287.750,3.033,-0.116,11.442,
3287.800,3.041,0.465,11.975,
3287.850,3.081,1.076,12.605,
3287.882,,,,1.00
3287.900,3.146,1.716,13.381,
3287.940,,,,0.00
3287.950,3.251,2.414,13.914,
3288.000,3.386,3.142,13.526,
3288.050,3.565,3.825,11.442,
3288.100,3.774,4.363,7.272,
3288.150,4.010,4.625,1.067,
3288.200,4.250,4.523,-6.739,
3288.250,4.477,3.985,-15.272,
3288.300,4.664,2.982,-23.174,
3288.350,4.791,1.585,-28.749,
3288.400,4.830,-0.029,-30.737,
3288.450,4.787,-1.629,-28.992,
3288.500,4.660,-3.025,-24.241,
3288.550,4.472,-4.116,-17.550,
3288.600,4.237,-4.814,-9.939,
3288.650,3.975,-5.105,-2.521,
3288.700,3.713,-5.018,3.588,
3288.750,3.464,-4.669,7.757,
3288.800,3.242,-4.174,10.036,
3288.850,3.046,-3.622,10.957,
3288.900,2.880,-3.054,11.102,
3288.950,2.740,-2.502,11.005,
3289.000,2.631,-1.963,11.054,
3289.050,2.544,-1.411,11.393,
3289.100,2.487,-0.829,11.878,
3289.150,2.461,-0.218,12.411,
3289.197,,,,1.00
3289.200,2.465,0.407,13.284,
3289.250,2.500,1.076,14.884,
3289.256,,,,0.00
3289.300,2.570,1.862,17.211,
3289.350,2.679,2.793,19.586,
3289.400,2.845,3.854,20.992,
3289.450,3.063,4.960,20.459,
3289.500,3.342,5.992,16.968,
3289.550,3.670,6.792,9.696,
3289.600,4.036,7.112,-1.551,
3289.650,4.407,6.749,-15.563,
3289.700,4.739,5.571,-29.816,
3289.750,4.992,3.665,-41.403,
3289.800,5.123,1.251,-47.900,
3289.850,5.123,-1.353,-48.142,
3289.900,4.983,-3.782,-42.276,
3289.950,4.725,-5.745,-31.901,
3290.000,4.385,-7.039,-19.490,
3290.050,3.997,-7.665,-7.612,
3290.100,3.600,-7.709,1.648,
3290.150,3.211,-7.359,7.175,
3290.200,2.858,-6.850,8.872,
3290.250,2.531,-6.370,7.563,
3290.300,2.225,-6.036,4.266,
3290.350,1.933,-5.905,-0.145,
3290.400,1.645,-6.036,-4.703,
3290.450,1.340,-6.414,-8.193,
3290.500,1.008,-6.938,-9.454,
3290.518,,,,1.00
3290.550,0.646,-7.461,-7.563,
3290.576,,,,0.00
3290.600,0.257,-7.825,-1.842,
3290.650,-0.148,-7.796,7.854,
3290.700,-0.545,-7.156,20.411,
3290.750,-0.890,-5.774,33.307,
3290.800,-1.148,-3.723,43.439,
3290.850,-1.278,-1.236,48.239,
3290.900,-1.274,1.338,46.591,
3290.950,-1.134,3.636,38.931,
3291.000,-0.890,5.381,27.053,
3291.050,-0.572,6.400,13.478,
3291.100,-0.223,6.690,0.727,
3291.150,0.118,6.370,-9.405,
3291.200,0.428,5.629,-16.290,
3291.250,0.689,4.640,-20.217,
3291.300,0.894,3.534,-21.962,
3291.350,1.043,2.400,-22.398,
3291.400,1.134,1.280,-22.253,
3291.450,1.169,0.175,-22.011,
3291.500,1.152,-0.916,-21.865,
3291.550,1.078,-2.007,-21.720,
3291.600,0.951,-3.098,-21.283,
3291.650,0.768,-4.160,-19.974,
3291.700,0.532,-5.149,-17.017,
3291.750,0.249,-5.949,-11.539,
3291.800,-0.074,-6.414,-2.957,
3291.831,,,,1.00
3291.850,-0.410,-6.356,8.436,
3291.889,,,,0.00
3291.900,-0.733,-5.629,21.186,
3291.950,-0.999,-4.203,32.822,
3292.000,-1.174,-2.211,40.773,
3292.050,-1.230,0.073,43.294,
3292.100,-1.165,2.327,40.094,
3292.150,-0.986,4.247,32.240,
3292.200,-0.720,5.643,21.623,
3292.250,-0.401,6.429,10.327,
3292.300,-0.057,6.632,0.194,
3292.350,0.279,6.356,-7.369,
3292.400,0.589,5.774,-11.829,
3292.450,0.860,5.076,-13.672,
3292.500,1.095,4.363,-13.963,
3292.550,1.296,3.665,-13.526,
3292.600,1.462,2.996,-12.751,
3292.650,1.593,2.385,-11.878,
3292.700,1.697,1.818,-11.102,
3292.750,1.776,1.280,-10.423,
3292.800,1.824,0.771,-9.696,
3292.850,1.850,0.305,-8.824,
3292.900,1.854,-0.116,-7.757,
3292.950,1.837,-0.480,-6.497,
3293.000,1.802,-0.771,-5.139,
3293.050,1.758,-0.989,-3.830,
3293.100,1.702,-1.149,-2.570,
3293.146,,,,1.00
3293.150,1.641,-1.251,-1.357,
3293.200,1.575,-1.280,-0.242,
3293.205,,,,0.00
3293.250,1.510,-1.265,0.679,
3293.300,1.449,-1.207,1.406,
3293.350,1.388,-1.120,1.988,
3293.400,1.335,-1.004,2.327,
3293.450,1.287,-0.873,2.327,
3293.500,1.248,-0.756,1.939,
3293.550,1.213,-0.669,1.164,
3293.600,1.182,-0.625,-0.048,
3293.650,1.152,-0.654,-1.794,
3293.700,1.121,-0.785,-4.024,
3293.750,1.078,-1.047,-6.593,
3293.800,1.021,-1.440,-9.357,
3293.850,0.938,-1.978,-12.169,
3293.900,0.829,-2.662,-14.835,
3293.950,0.676,-3.476,-16.823,
3294.000,0.484,-4.392,-17.259,
3294.050,0.240,-5.294,-15.078,
3294.100,-0.052,-6.021,-9.551,
3294.150,-0.375,-6.370,-0.630,
3294.200,-0.707,-6.181,10.908,
3294.250,-1.017,-5.323,23.368,
3294.300,-1.265,-3.796,34.325,
3294.350,-1.414,-1.745,41.355,
3294.400,-1.449,0.538,43.100,
3294.450,-1.357,2.749,39.561,
3294.450,,,,1.00
3294.500,-1.161,4.640,31.852,
3294.508,,,,0.00
3294.550,-0.877,6.021,21.671,
3294.600,-0.537,6.821,11.054,
3294.650,-0.175,7.069,1.988,
3294.700,0.183,6.909,-4.218,
3294.750,0.524,6.530,-7.127,
3294.800,0.838,6.094,-7.030,
3294.850,1.130,5.745,-4.654,
3294.900,1.405,5.585,-0.921,
3294.950,1.680,5.643,3.248,
3295.000,1.963,5.920,7.127,
3295.050,2.265,6.385,9.987,
3295.100,2.596,6.981,10.811,
3295.150,2.963,7.578,8.436,
3295.200,3.360,7.970,1.939,
3295.250,3.774,7.927,-8.678,
3295.300,4.176,7.214,-22.011,
3295.350,4.525,5.730,-35.294,
3295.400,4.773,3.563,-45.282,
3295.450,4.896,0.989,-49.499,
3295.500,4.874,-1.629,-46.978,
3295.550,4.721,-3.927,-38.397,
3295.600,4.459,-5.614,-25.695,
3295.650,4.132,-6.545,-11.490,
3295.700,3.779,-6.720,1.648,
3295.750,3.438,-6.269,11.975,
3295.752,,,,1.00
3295.800,3.137,-5.396,18.956,
3295.810,,,,0.00
3295.850,2.893,-4.276,23.029,
3295.900,2.705,-3.025,25.016,
3295.950,2.587,-1.731,25.647,
3296.000,2.535,-0.436,25.550,
3296.050,2.544,0.829,25.259,
3296.100,2.618,2.080,24.919,
3296.150,2.753,3.331,24.192,
3296.200,2.950,4.538,22.253,
3296.250,3.211,5.629,17.987,
3296.300,3.521,6.458,10.423,
3296.350,3.870,6.807,-0.727,
3296.400,4.228,6.487,-14.447,
3296.450,4.547,5.381,-28.410,
3296.500,4.791,3.549,-39.755,
3296.550,4.922,1.222,-46.057,
3296.600,4.917,-1.280,-46.154,
3296.650,4.787,-3.607,-40.336,
3296.700,4.542,-5.469,-30.058,
3296.750,4.215,-6.690,-17.647,
3296.800,3.848,-7.214,-5.672,
3296.850,3.473,-7.156,3.830,
3296.900,3.120,-6.705,9.890,
3296.950,2.797,-6.050,12.654,
3297.000,2.513,-5.352,12.896,
3297.050,2.265,-4.712,11.684,
3297.068,,,,1.00
3297.100,2.046,-4.174,9.939,
3297.126,,,,0.00
3297.150,1.850,-3.723,8.145,
3297.200,1.676,-3.360,6.448,
3297.250,1.518,-3.083,4.897,
3297.300,1.370,-2.880,3.491,
3297.350,1.230,-2.734,2.085,
3297.400,1.100,-2.662,0.485,
3297.450,0.969,-2.676,-1.261,
3297.500,0.833,-2.793,-2.957,
3297.550,0.694,-2.982,-4.460,
3297.600,0.537,-3.243,-5.575,
3297.650,0.371,-3.563,-6.060,
3297.700,0.183,-3.883,-5.478,
3297.750,-0.022,-4.160,-3.491,
3297.800,-0.236,-4.291,0.048,
3297.850,-0.458,-4.203,4.994,
3297.900,-0.668,-3.825,10.666,
3297.950,-0.851,-3.127,16.144,
3298.000,-0.990,-2.167,20.362,
3298.050,-1.073,-1.018,22.447,
3298.100,-1.095,0.175,22.059,
3298.150,-1.052,1.265,19.441,
3298.200,-0.960,2.167,15.320,
3298.250,-0.829,2.822,10.423,
3298.300,-0.668,3.214,5.381,
3298.350,-0.497,3.345,0.824,
3298.376,,,,1.00
3298.400,-0.327,3.258,-2.860,
3298.435,,,,0.00
3298.450,-0.166,3.025,-5.527,
3298.500,-0.022,2.676,-7.224,
3298.550,0.105,2.269,-8.048,
3298.600,0.205,1.847,-8.193,
3298.650,0.288,1.440,-7.999,
3298.700,0.349,1.047,-7.709,
3298.750,0.393,0.669,-7.466,
3298.800,0.415,0.305,-7.369,
3298.850,0.423,-0.058,-7.563,
3298.900,0.410,-0.436,-8.096,
3298.950,0.380,-0.858,-8.872,
3299.000,0.327,-1.324,-9.696,
3299.050,0.249,-1.833,-10.278,
3299.100,0.144,-2.371,-10.278,
3299.150,0.013,-2.894,-9.260,
3299.200,-0.148,-3.345,-6.836,
3299.250,-0.327,-3.636,-2.860,
3299.300,-0.519,-3.680,2.521,
3299.350,-0.707,-3.418,8.727,
3299.400,-0.873,-2.807,14.835,
3299.450,-0.999,-1.891,19.780,
3299.500,-1.069,-0.756,22.641,
3299.550,-1.078,0.465,22.980,
3299.600,-1.021,1.629,20.944,
3299.650,-0.908,2.618,17.162,
3299.687,,,,1.00
3299.700,-0.750,3.374,12.363,
3299.745,,,,0.00
3299.750,-0.563,3.869,7.127,
3299.800,-0.353,4.087,2.036,
3299.850,-0.144,4.043,-2.279,
3299.900,0.057,3.811,-5.430,
3299.950,0.240,3.462,-7.418,
3300.000,0.406,3.040,-8.484,
3300.050,0.545,2.589,-8.921,
3300.100,0.663,2.138,-9.163,
3300.150,0.759,1.687,-9.599,
3300.200,0.833,1.193,-10.375,
3300.250,0.881,0.654,-11.393,
3300.300,0.899,0.058,-12.508,
3300.350,0.890,-0.596,-13.817,
3300.400,0.842,-1.309,-15.369,
3300.450,0.759,-2.123,-17.065,
3300.500,0.637,-3.025,-18.374,
3300.550,0.458,-4.000,-18.374,
3300.600,0.236,-4.945,-16.096,
3300.650,-0.039,-5.716,-10.666,
3300.700,-0.349,-6.138,-1.891,
3300.750,-0.672,-6.007,9.551,
3300.800,-0.973,-5.221,21.914,
3300.850,-1.217,-3.767,32.725,
3300.900,-1.370,-1.804,39.706,
3300.950,-1.405,0.393,41.645,
3300.983,,,,1.00
3301.000,-1.326,2.531,38.688,
3301.040,,,,0.00
3301.050,-1.143,4.392,31.707,
3301.100,-0.873,5.803,22.011,
3301.150,-0.541,6.632,11.490,
3301.200,-0.188,6.894,2.327,
3301.250,0.161,6.749,-3.975,
3301.300,0.493,6.385,-7.078,
3301.350,0.803,5.949,-7.369,
3301.400,1.086,5.571,-5.527,
3301.450,1.353,5.352,-2.376,
3301.500,1.614,5.323,1.309,
3301.550,1.881,5.483,4.945,
3301.600,2.155,5.832,7.951,
3301.650,2.457,6.327,9.502,
3301.700,2.788,6.865,8.678,
3301.750,3.146,7.301,4.654,
3301.800,3.526,7.461,-3.054,
3301.850,3.910,7.127,-13.963,
3301.900,4.263,6.123,-26.131,
3301.950,4.547,4.451,-36.652,
3302.000,4.725,2.298,-42.906,
3302.050,4.782,-0.044,-43.488,
3302.100,4.717,-2.254,-38.446,
3302.150,4.542,-4.043,-28.943,
3302.200,4.289,-5.236,-16.872,
3302.250,3.997,-5.745,-4.315,
3302.282,,,,1.00
3302.300,3.691,-5.614,6.981,
3302.339,,,,0.00
3302.350,3.416,-4.960,15.853,
3302.400,3.185,-3.927,21.962,
3302.450,3.015,-2.676,25.550,
3302.500,2.915,-1.309,27.150,
3302.550,2.884,0.087,27.392,
3302.600,2.923,1.454,26.665,
3302.650,3.033,2.778,24.968,
3302.700,3.203,4.000,21.720,
3302.750,3.438,5.032,15.999,
3302.800,3.718,5.716,7.272,
3302.850,4.027,5.861,-4.169,
3302.900,4.328,5.352,-16.872,
3302.950,4.586,4.145,-28.652,
3303.000,4.765,2.371,-37.234,
3303.050,4.835,0.247,-40.918,
3303.100,4.791,-1.920,-39.221,
3303.150,4.634,-3.840,-32.870,
3303.200,4.390,-5.309,-23.465,
3303.250,4.084,-6.225,-12.848,
3303.300,3.748,-6.574,-2.812,
3303.350,3.408,-6.429,5.091,
3303.400,3.094,-5.949,10.036,
3303.450,2.810,-5.323,12.314,
3303.500,2.561,-4.669,12.945,
3303.550,2.343,-4.014,12.799,
3303.580,,,,1.00
3303.600,2.160,-3.374,12.217,
3303.637,,,,0.00
3303.650,2.007,-2.778,11.345,
3303.700,1.885,-2.240,10.520,
3303.750,1.785,-1.745,10.036,
3303.800,1.710,-1.251,9.842,
3303.850,1.658,-0.756,9.648,
3303.900,1.636,-0.276,9.163,
3303.950,1.632,0.175,8.387,
3304.000,1.654,0.567,7.515,
3304.050,1.693,0.916,6.787,
3304.100,1.745,1.236,6.254,
3304.150,1.815,1.542,5.721,
3304.200,1.902,1.818,5.139,
3304.250,1.998,2.051,4.654,
3304.300,2.107,2.269,4.412,
3304.350,2.225,2.487,4.412,
3304.400,2.356,2.705,4.557,
3304.450,2.496,2.938,4.800,
3304.500,2.649,3.185,4.994,
3304.550,2.814,3.447,4.897,
3304.600,2.993,3.694,4.315,
3304.650,3.185,3.898,3.103,
3304.700,3.386,4.029,1.164,
3304.750,3.591,4.043,-1.503,
3304.800,3.796,3.898,-4.751,
3304.850,3.988,3.578,-8.339,
3304.872,,,,1.00
3304.900,4.158,3.069,-11.878,
3304.930,,,,0.00
3304.950,4.302,2.371,-14.738,
3305.000,4.403,1.542,-16.144,
3305.050,4.455,0.684,-15.708,
3305.100,4.468,-0.087,-13.672,
3305.150,4.442,-0.713,-10.569,
3305.200,4.390,-1.164,-6.981,
3305.250,4.320,-1.411,-3.491,
3305.300,4.241,-1.484,-0.582,
3305.350,4.167,-1.440,1.503,
3305.400,4.097,-1.309,2.812,
3305.450,4.032,-1.134,3.345,
3305.500,3.984,-0.945,3.103,
3305.550,3.940,-0.800,2.327,
3305.600,3.905,-0.713,1.357,
3305.650,3.870,-0.669,0.436,
3305.700,3.840,-0.669,-0.388,
3305.750,3.805,-0.713,-0.921,
3305.800,3.770,-0.785,-0.873,
3305.850,3.726,-0.829,-0.145,
3305.900,3.683,-0.814,1.018,
3305.950,3.643,-0.727,2.327,
3306.000,3.608,-0.582,3.733,
3306.050,3.582,-0.364,5.188,
3306.100,3.569,-0.058,6.545,
3306.150,3.574,0.305,7.612,
3306.165,,,,1.00
3306.200,3.600,0.713,8.339,
3306.222,,,,0.00
3306.250,3.643,1.149,8.727,
3306.300,3.713,1.600,8.533,
3306.350,3.805,2.036,7.418,
3306.400,3.918,2.385,5.091,
3306.450,4.049,2.589,1.551,
3306.500,4.184,2.574,-2.957,
3306.550,4.315,2.313,-7.999,
3306.600,4.424,1.774,-12.751,
3306.650,4.503,0.989,-16.290,
3306.700,4.529,0.073,-17.938,
3306.750,4.507,-0.873,-17.647,
3306.800,4.442,-1.745,-15.756,
3306.850,4.328,-2.487,-12.702,
3306.900,4.184,-3.040,-8.969,
3306.950,4.019,-3.389,-4.897,
3307.000,3.840,-3.534,-0.824,
3307.050,3.656,-3.462,2.860,
3307.100,3.486,-3.214,5.818,
3307.150,3.334,-2.851,8.048,
3307.200,3.198,-2.400,9.793,
3307.250,3.089,-1.862,11.199,
3307.300,3.011,-1.265,12.314,
3307.350,2.963,-0.625,13.284,
3307.400,2.945,0.058,14.254,
3307.450,2.967,0.800,15.272,
3307.456,,,,1.00
3307.500,3.024,1.585,16.290,
3307.513,,,,0.00
3307.550,3.124,2.429,16.968,
3307.600,3.264,3.316,16.629,
3307.650,3.456,4.160,14.447,
3307.700,3.687,4.843,9.890,
3307.750,3.949,5.236,2.812,
3307.800,4.224,5.207,-6.448,
3307.850,4.490,4.640,-16.726,
3307.900,4.708,3.505,-26.131,
3307.950,4.856,1.920,-32.725,
3308.000,4.909,0.087,-35.294,
3308.050,4.865,-1.760,-33.646,
3308.100,4.725,-3.403,-28.362,
3308.150,4.512,-4.683,-20.605,
3308.200,4.241,-5.498,-11.829,
3308.250,3.944,-5.847,-3.491,
3308.300,3.643,-5.789,3.297,
3308.350,3.355,-5.440,7.951,
3308.400,3.094,-4.916,10.327,
3308.450,2.862,-4.334,10.811,
3308.500,2.662,-3.796,10.084,
3308.550,2.487,-3.316,8.921,
3308.600,2.330,-2.909,7.805,
3308.650,2.199,-2.545,6.884,
3308.700,2.077,-2.225,6.303,
3308.750,1.977,-1.934,6.157,
3308.762,,,,1.00
3308.800,1.885,-1.629,6.497,
3308.820,,,,0.00
3308.850,1.811,-1.294,7.127,
3308.900,1.754,-0.916,7.805,
3308.950,1.719,-0.509,8.387,
3309.000,1.702,-0.073,8.824,
3309.050,1.710,0.378,9.163,
3309.100,1.741,0.844,9.551,
3309.150,1.793,1.324,10.133,
3309.200,1.872,1.847,10.908,
3309.250,1.977,2.414,11.829,
3309.300,2.112,3.025,12.799,
3309.350,2.278,3.694,13.672,
3309.400,2.478,4.407,13.963,
3309.450,2.718,5.134,12.896,
3309.500,2.993,5.774,9.745,
3309.550,3.303,6.196,4.072,
3309.600,3.626,6.269,-3.975,
3309.650,3.944,5.861,-13.672,
3309.700,4.232,4.916,-23.610,
3309.750,4.455,3.447,-31.755,
3309.800,4.590,1.600,-36.119,
3309.850,4.621,-0.349,-35.585,
3309.900,4.547,-2.123,-30.398,
3309.950,4.394,-3.505,-21.817,
3310.000,4.180,-4.363,-11.442,
3310.050,3.936,-4.654,-0.921,
3310.078,,,,1.00
3310.100,3.696,-4.407,8.387,
3310.137,,,,0.00
3310.150,3.482,-3.738,15.708,
3310.200,3.312,-2.763,20.895,
3310.250,3.198,-1.585,24.047,
3310.300,3.150,-0.291,25.307,
3310.350,3.168,1.004,24.919,
3310.400,3.255,2.240,23.029,
3310.450,3.395,3.360,19.490,
3310.500,3.595,4.262,13.817,
3310.550,3.835,4.829,5.818,
3310.600,4.093,4.916,-4.121,
3310.650,4.346,4.451,-14.932,
3310.700,4.560,3.403,-24.822,
3310.750,4.704,1.862,-31.852,
3310.800,4.756,0.058,-34.664,
3310.850,4.708,-1.760,-33.064,
3310.900,4.573,-3.374,-27.828,
3310.950,4.359,-4.625,-20.168,
3311.000,4.093,-5.425,-11.539,
3311.050,3.800,-5.760,-3.297,
3311.100,3.504,-5.701,3.539,
3311.150,3.220,-5.338,8.387,
3311.200,2.963,-4.785,11.151,
3311.250,2.740,-4.160,12.266,
3311.300,2.548,-3.534,12.557,
3311.350,2.387,-2.909,12.702,
3311.389,,,,1.00
3311.400,2.256,-2.269,12.993,
3311.446,,,,0.00
3311.450,2.160,-1.614,13.381,
3311.500,2.094,-0.931,13.817,
